,season,week,team_abbr,spread,total,implied_score
2346,2020,11,CAR,1.5,46.5,22.0
2347,2020,11,DET,-1.5,46.5,24.0
2348,2020,11,CLE,-3.0,47.0,25.0
2349,2020,11,PHI,3.0,47.0,22.0
2350,2020,11,DEN,3.5,46.0,21.0
2351,2020,11,MIA,-3.5,46.0,25.0
2352,2020,11,HOU,2.5,49.0,23.0
2353,2020,11,NE,-2.5,49.0,26.0
2354,2020,11,IND,-1.5,51.5,26.0
2355,2020,11,GB,1.5,51.5,25.0
2356,2020,11,JAX,10.5,46.0,18.0
2357,2020,11,PIT,-10.5,46.0,28.0
2358,2020,11,LV,7.5,57.0,25.0
2359,2020,11,KC,-7.5,57.0,32.0
2360,2020,11,LAC,-9.5,46.5,28.0
2361,2020,11,NYJ,9.5,46.5,18.0
2362,2020,11,MIN,-7.0,48.5,28.0
2363,2020,11,DAL,7.0,48.5,21.0
2364,2020,11,NO,-3.5,49.0,26.0
2365,2020,11,ATL,3.5,49.0,23.0
2366,2020,11,WAS,-1.5,47.0,24.0
2367,2020,11,CIN,1.5,47.0,23.0
2368,2020,11,TB,-4.5,48.0,26.0
2369,2020,11,LAR,4.5,48.0,22.0
2370,2020,12,DAL,-3.0,46.0,24.0
2371,2020,12,WAS,3.0,46.0,22.0
2372,2020,12,DET,3.0,51.0,24.0
2373,2020,12,HOU,-3.0,51.0,27.0
2374,2020,12,ATL,3.0,53.5,25.0
2375,2020,12,LV,3.0,53.5,25.0
2376,2020,12,BUF,-4.5,52.0,28.0
2377,2020,12,LAC,4.5,52.0,24.0
2378,2020,12,CIN,6.0,44.5,19.0
2379,2020,12,NYG,-6.0,44.5,25.0
2380,2020,12,DEN,14.5,36.5,11.0
2381,2020,12,NO,-14.5,36.5,26.0
2382,2020,12,GB,-9.5,44.0,27.0
2383,2020,12,CHI,9.5,44.0,17.0
2384,2020,12,IND,-3.0,51.5,27.0
2385,2020,12,TEN,3.0,51.5,24.0
2386,2020,12,JAX,7.0,48.5,21.0
2387,2020,12,CLE,-7.0,48.5,28.0
2388,2020,12,LAR,-6.5,44.5,26.0
2389,2020,12,SF,6.5,44.5,19.0
2390,2020,12,MIN,-3.0,50.0,26.0
2391,2020,12,CAR,3.0,50.0,24.0
2392,2020,12,NE,2.0,49.0,24.0
2393,2020,12,ARI,-2.0,49.0,26.0
2394,2020,12,NYJ,7.0,44.5,19.0
2395,2020,12,MIA,-7.0,44.5,26.0
2396,2020,12,TB,3.5,56.0,26.0
2397,2020,12,KC,-3.5,56.0,30.0
2398,2020,12,PHI,6.5,49.0,21.0
2399,2020,12,SEA,-6.5,49.0,28.0
2400,2020,12,PIT,-5.0,44.5,25.0
2401,2020,12,BAL,5.0,44.5,20.0
2402,2020,13,ARI,2.5,48.5,23.0
2403,2020,13,LAR,-2.5,48.5,26.0
2404,2020,13,ATL,2.5,46.0,22.0
2405,2020,13,NO,-2.5,46.0,24.0
2406,2020,13,CHI,-3.0,44.0,24.0
2407,2020,13,DET,3.0,44.0,20.0
2408,2020,13,GB,-8.5,49.5,29.0
2409,2020,13,PHI,8.5,49.5,20.0
2410,2020,13,HOU,3.5,50.0,23.0
2411,2020,13,IND,-3.5,50.0,27.0
2412,2020,13,KC,-13.0,51.5,32.0
2413,2020,13,DEN,13.0,51.5,19.0
2414,2020,13,LAC,-2.0,47.0,24.0
2415,2020,13,NE,2.0,47.0,22.0
2416,2020,13,MIA,-10.0,43.0,26.0
2417,2020,13,CIN,10.0,43.0,16.0
2418,2020,13,MIN,-10.0,51.5,31.0
2419,2020,13,JAX,10.0,51.5,21.0
2420,2020,13,NYJ,7.5,48.5,20.0
2421,2020,13,LV,7.5,48.5,20.0
2422,2020,13,SEA,-11.0,48.0,30.0
2423,2020,13,NYG,11.0,48.0,18.0
2424,2020,13,TEN,-3.5,53.5,28.0
2425,2020,13,CLE,3.5,53.5,25.0
2426,2020,13,PIT,-6.0,43.5,25.0
2427,2020,13,WAS,6.0,43.5,19.0
2428,2020,13,SF,-1.5,48.0,25.0
2429,2020,13,BUF,1.5,48.0,23.0
2430,2020,13,BAL,-8.5,45.5,27.0
2431,2020,13,DAL,8.5,45.5,18.0
2432,2020,14,LAR,-5.0,43.5,24.0
2433,2020,14,NE,5.0,43.5,19.0
2434,2020,14,BUF,-2.0,48.5,25.0
2435,2020,14,PIT,2.0,48.5,23.0
2436,2020,14,CAR,-4.0,45.5,25.0
2437,2020,14,DEN,4.0,45.5,21.0
2438,2020,14,CHI,1.0,46.5,23.0
2439,2020,14,HOU,-1.0,46.5,24.0
2440,2020,14,CIN,3.0,44.0,20.0
2441,2020,14,DAL,-3.0,44.0,24.0
2442,2020,14,DET,9.0,55.5,23.0
2443,2020,14,GB,-9.0,55.5,32.0
2444,2020,14,JAX,7.5,53.0,23.0
2445,2020,14,TEN,-7.5,53.0,30.0
2446,2020,14,LV,2.5,52.0,25.0
2447,2020,14,IND,-2.5,52.0,27.0
2448,2020,14,LAC,-1.0,49.0,25.0
2449,2020,14,ATL,1.0,49.0,24.0
2450,2020,14,MIA,7.0,51.5,22.0
2451,2020,14,KC,-7.0,51.5,29.0
2452,2020,14,NYG,3.0,47.5,22.0
2453,2020,14,ARI,-3.0,47.5,25.0
2454,2020,14,PHI,7.5,42.5,18.0
2455,2020,14,NO,-7.5,42.5,25.0
2456,2020,14,SF,-3.0,43.5,23.0
2457,2020,14,WAS,3.0,43.5,20.0
2458,2020,14,SEA,-16.5,49.0,33.0
2459,2020,14,NYJ,16.5,49.0,16.0
2460,2020,14,TB,-7.0,52.5,30.0
2461,2020,14,MIN,7.0,52.5,23.0
2462,2020,14,CLE,3.0,45.5,21.0
2463,2020,14,BAL,-3.0,45.5,24.0
2464,2020,15,LV,3.5,52.5,24.0
2465,2020,15,LAC,3.5,52.5,24.0
2466,2020,15,DEN,6.0,48.0,21.0
2467,2020,15,BUF,-6.0,48.0,27.0
2468,2020,15,GB,-9.0,53.0,31.0
2469,2020,15,CAR,9.0,53.0,22.0
2470,2020,15,ARI,-6.0,49.5,28.0
2471,2020,15,PHI,6.0,49.5,22.0
2472,2020,15,ATL,6.0,49.5,22.0
2473,2020,15,TB,-6.0,49.5,28.0
2474,2020,15,BAL,-12.5,49.0,31.0
2475,2020,15,JAX,12.5,49.0,18.0
2476,2020,15,DAL,4.0,45.5,21.0
2477,2020,15,SF,-4.0,45.5,25.0
2478,2020,15,IND,-7.5,52.5,30.0
2479,2020,15,HOU,7.5,52.5,22.0
2480,2020,15,LAR,-17.0,44.5,31.0
2481,2020,15,NYJ,17.0,44.5,14.0
2482,2020,15,MIA,1.0,40.0,20.0
2483,2020,15,NE,-1.0,40.0,20.0
2484,2020,15,MIN,-3.0,47.0,25.0
2485,2020,15,CHI,3.0,47.0,22.0
2486,2020,15,NO,2.5,54.0,26.0
2487,2020,15,KC,-2.5,54.0,28.0
2488,2020,15,NYG,6.5,44.5,19.0
2489,2020,15,CLE,-6.5,44.5,26.0
2490,2020,15,TEN,-8.5,54.0,31.0
2491,2020,15,DET,8.5,54.0,23.0
2492,2020,15,WAS,6.0,44.0,19.0
2493,2020,15,SEA,-6.0,44.0,25.0
2494,2020,15,CIN,14.5,40.5,13.0
2495,2020,15,PIT,-14.5,40.5,28.0
2496,2020,16,NO,-6.5,49.5,28.0
2497,2020,16,MIN,6.5,49.5,22.0
2498,2020,16,ARI,-6.0,49.0,28.0
2499,2020,16,SF,6.0,49.0,22.0
2500,2020,16,DET,12.0,55.0,22.0
2501,2020,16,TB,-12.0,55.0,34.0
2502,2020,16,LV,2.5,50.0,24.0
2503,2020,16,MIA,-2.5,50.0,26.0
2504,2020,16,BAL,-9.5,43.5,26.0
2505,2020,16,NYG,9.5,43.5,17.0
2506,2020,16,DAL,3.0,50.5,24.0
2507,2020,16,PHI,-3.0,50.5,27.0
2508,2020,16,GB,-3.0,52.5,28.0
2509,2020,16,TEN,3.0,52.5,25.0
2510,2020,16,HOU,-7.5,46.0,27.0
2511,2020,16,CIN,7.5,46.0,19.0
2512,2020,16,JAX,9.5,47.0,19.0
2513,2020,16,CHI,-9.5,47.0,28.0
2514,2020,16,KC,-11.0,54.0,32.0
2515,2020,16,ATL,11.0,54.0,22.0
2516,2020,16,LAC,-2.0,47.5,25.0
2517,2020,16,DEN,2.0,47.5,23.0
2518,2020,16,NYJ,6.5,45.0,19.0
2519,2020,16,CLE,-6.5,45.0,26.0
2520,2020,16,PIT,1.0,42.5,21.0
2521,2020,16,IND,-1.0,42.5,22.0
2522,2020,16,SEA,-1.5,48.0,25.0
2523,2020,16,LAR,1.5,48.0,23.0
2524,2020,16,WAS,1.0,42.0,20.0
2525,2020,16,CAR,-1.0,42.0,22.0
2526,2020,16,NE,7.0,47.0,20.0
2527,2020,16,BUF,-7.0,47.0,27.0
2528,2020,17,BUF,3.0,42.5,20.0
2529,2020,17,MIA,-3.0,42.5,23.0
2530,2020,17,CAR,6.0,46.5,20.0
2531,2020,17,NO,-6.0,46.5,26.0
2532,2020,17,CHI,4.5,48.5,22.0
2533,2020,17,GB,-4.5,48.5,26.0
2534,2020,17,CIN,13.5,45.0,16.0
2535,2020,17,BAL,-13.5,45.0,29.0
2536,2020,17,CLE,-10.5,44.5,28.0
2537,2020,17,PIT,10.5,44.5,17.0
2538,2020,17,DEN,2.5,50.5,24.0
2539,2020,17,LV,2.5,50.5,24.0
2540,2020,17,DET,3.0,53.5,25.0
2541,2020,17,MIN,-3.0,53.5,28.0
2542,2020,17,HOU,7.0,55.5,24.0
2543,2020,17,TEN,-7.0,55.5,31.0
2544,2020,17,IND,-15.5,48.0,32.0
2545,2020,17,JAX,15.5,48.0,16.0
2546,2020,17,KC,6.5,43.0,18.0
2547,2020,17,LAC,-6.5,43.0,25.0
2548,2020,17,LAR,-1.0,42.0,22.0
2549,2020,17,ARI,1.0,42.0,20.0
2550,2020,17,NE,-3.0,41.0,22.0
2551,2020,17,NYJ,3.0,41.0,19.0
2552,2020,17,NYG,1.5,43.5,21.0
2553,2020,17,DAL,-1.5,43.5,22.0
2554,2020,17,PHI,6.5,43.5,18.0
2555,2020,17,WAS,-6.5,43.5,25.0
2556,2020,17,SF,7.0,45.0,19.0
2557,2020,17,SEA,-7.0,45.0,26.0
2558,2020,17,TB,-7.0,51.0,29.0
2559,2020,17,ATL,7.0,51.0,22.0
2560,2021,1,TB,-7.5,51.5,30.0
2561,2021,1,DAL,7.5,51.5,22.0
2562,2021,1,ATL,-3.5,48.0,26.0
2563,2021,1,PHI,3.5,48.0,22.0
2564,2021,1,BUF,-6.5,48.5,28.0
2565,2021,1,PIT,6.5,48.5,21.0
2566,2021,1,CAR,-5.0,44.5,25.0
2567,2021,1,NYJ,5.0,44.5,20.0
2568,2021,1,CIN,3.0,48.0,22.0
2569,2021,1,MIN,-3.0,48.0,26.0
2570,2021,1,DET,7.5,46.0,19.0
2571,2021,1,SF,-7.5,46.0,27.0
2572,2021,1,HOU,3.0,44.5,21.0
2573,2021,1,JAX,-3.0,44.5,24.0
2574,2021,1,IND,2.5,48.5,23.0
2575,2021,1,SEA,-2.5,48.5,26.0
2576,2021,1,KC,-6.0,53.0,30.0
2577,2021,1,CLE,6.0,53.0,24.0
2578,2021,1,LAR,-7.5,44.5,26.0
2579,2021,1,CHI,7.5,44.5,18.0
2580,2021,1,NE,-2.5,44.5,24.0
2581,2021,1,MIA,2.5,44.5,21.0
2582,2021,1,NO,4.0,49.5,23.0
2583,2021,1,GB,-4.0,49.5,27.0
2584,2021,1,NYG,2.5,42.5,20.0
2585,2021,1,DEN,-2.5,42.5,22.0
2586,2021,1,TEN,-3.0,51.5,27.0
2587,2021,1,ARI,3.0,51.5,24.0
2588,2021,1,WAS,1.0,44.5,22.0
2589,2021,1,LAC,-1.0,44.5,23.0
2590,2021,1,LV,4.5,51.0,23.0
2591,2021,1,BAL,-4.5,51.0,28.0
2592,2021,2,WAS,-3.0,41.0,22.0
2593,2021,2,NYG,3.0,41.0,19.0
2594,2021,2,ARI,-4.0,51.0,28.0
2595,2021,2,MIN,4.0,51.0,24.0
2596,2021,2,BAL,4.0,55.5,26.0
2597,2021,2,KC,-4.0,55.5,30.0
2598,2021,2,CAR,3.5,44.0,20.0
2599,2021,2,NO,-3.5,44.0,24.0
2600,2021,2,CHI,-3.0,45.0,24.0
2601,2021,2,CIN,3.0,45.0,21.0
2602,2021,2,CLE,-12.5,48.0,30.0
2603,2021,2,HOU,12.5,48.0,18.0
2604,2021,2,IND,4.0,47.5,22.0
2605,2021,2,LAR,-4.0,47.5,26.0
2606,2021,2,JAX,6.0,45.5,20.0
2607,2021,2,DEN,-6.0,45.5,26.0
2608,2021,2,LAC,-3.0,55.0,29.0
2609,2021,2,DAL,3.0,55.0,26.0
2610,2021,2,MIA,3.0,48.0,22.0
2611,2021,2,BUF,-3.0,48.0,26.0
2612,2021,2,NYJ,5.5,42.5,18.0
2613,2021,2,NE,-5.5,42.5,24.0
2614,2021,2,PHI,3.5,50.0,23.0
2615,2021,2,SF,-3.5,50.0,27.0
2616,2021,2,PIT,-6.0,47.5,27.0
2617,2021,2,LV,6.0,47.5,21.0
2618,2021,2,SEA,-5.5,54.0,30.0
2619,2021,2,TEN,5.5,54.0,24.0
2620,2021,2,TB,-12.5,52.0,32.0
2621,2021,2,ATL,12.5,52.0,20.0
2622,2021,2,GB,-10.5,48.0,29.0
2623,2021,2,DET,10.5,48.0,19.0
2624,2021,3,HOU,8.0,43.0,18.0
2625,2021,3,CAR,-8.0,43.0,26.0
2626,2021,3,BUF,-7.0,45.5,26.0
2627,2021,3,WAS,7.0,45.5,19.0
2628,2021,3,CLE,-7.5,45.0,26.0
2629,2021,3,CHI,7.5,45.0,19.0
2630,2021,3,DEN,-10.0,41.5,26.0
2631,2021,3,NYJ,10.0,41.5,16.0
2632,2021,3,DET,7.5,51.0,22.0
2633,2021,3,BAL,-7.5,51.0,29.0
2634,2021,3,JAX,8.0,51.5,22.0
2635,2021,3,ARI,-8.0,51.5,30.0
2636,2021,3,KC,-7.0,55.0,31.0
2637,2021,3,LAC,7.0,55.0,24.0
2638,2021,3,LV,3.5,45.0,21.0
2639,2021,3,MIA,3.5,45.0,21.0
2640,2021,3,LAR,1.0,55.0,27.0
2641,2021,3,TB,-1.0,55.0,28.0
2642,2021,3,MIN,2.0,54.0,26.0
2643,2021,3,SEA,-2.0,54.0,28.0
2644,2021,3,NE,-3.0,43.5,23.0
2645,2021,3,NO,3.0,43.5,20.0
2646,2021,3,NYG,-2.5,48.0,25.0
2647,2021,3,ATL,2.5,48.0,23.0
2648,2021,3,PIT,-2.5,42.5,22.0
2649,2021,3,CIN,2.5,42.5,20.0
2650,2021,3,SF,-3.0,50.5,27.0
2651,2021,3,GB,3.0,50.5,24.0
2652,2021,3,TEN,-5.0,47.0,26.0
2653,2021,3,IND,5.0,47.0,21.0
2654,2021,3,DAL,-3.5,51.5,28.0
2655,2021,3,PHI,3.5,51.5,24.0
2656,2021,4,CIN,-7.5,46.0,27.0
2657,2021,4,JAX,7.5,46.0,19.0
2658,2021,4,ATL,2.0,47.5,23.0
2659,2021,4,WAS,-2.0,47.5,25.0
2660,2021,4,BUF,-19.0,47.5,33.0
2661,2021,4,HOU,19.0,47.5,14.0
2662,2021,4,CHI,-3.0,41.5,22.0
2663,2021,4,DET,3.0,41.5,19.0
2664,2021,4,DAL,-4.5,51.5,28.0
2665,2021,4,CAR,4.5,51.5,24.0
2666,2021,4,DEN,-1.0,44.0,22.0
2667,2021,4,BAL,1.0,44.0,22.0
2668,2021,4,GB,-6.0,45.0,26.0
2669,2021,4,PIT,6.0,45.0,20.0
2670,2021,4,LAR,-4.0,54.0,29.0
2671,2021,4,ARI,4.0,54.0,25.0
2672,2021,4,MIA,-2.5,41.5,22.0
2673,2021,4,IND,2.5,41.5,20.0
2674,2021,4,MIN,1.0,52.0,26.0
2675,2021,4,CLE,-1.0,52.0,26.0
2676,2021,4,NE,6.5,49.0,21.0
2677,2021,4,TB,-6.5,49.0,28.0
2678,2021,4,NO,-7.0,42.5,25.0
2679,2021,4,NYG,7.0,42.5,18.0
2680,2021,4,NYJ,6.0,44.5,19.0
2681,2021,4,TEN,-6.0,44.5,25.0
2682,2021,4,PHI,7.0,54.0,24.0
2683,2021,4,KC,-7.0,54.0,30.0
2684,2021,4,SF,-2.5,52.0,27.0
2685,2021,4,SEA,2.5,52.0,25.0
2686,2021,4,LAC,-3.0,51.5,27.0
2687,2021,4,LV,3.0,51.5,24.0
2688,2021,5,SEA,2.5,53.5,26.0
2689,2021,5,LAR,-2.5,53.5,28.0
2690,2021,5,ARI,-6.0,48.5,27.0
2691,2021,5,SF,6.0,48.5,21.0
2692,2021,5,ATL,-3.0,45.5,24.0
2693,2021,5,NYJ,3.0,45.5,21.0
2694,2021,5,CAR,-2.5,46.0,24.0
2695,2021,5,PHI,2.5,46.0,22.0
2696,2021,5,CIN,2.0,50.0,24.0
2697,2021,5,GB,-2.0,50.0,26.0
2698,2021,5,DAL,-7.0,52.5,30.0
2699,2021,5,NYG,7.0,52.5,23.0
2700,2021,5,HOU,8.0,39.0,16.0
2701,2021,5,NE,-8.0,39.0,24.0
2702,2021,5,JAX,4.5,49.0,22.0
2703,2021,5,TEN,-4.5,49.0,27.0
2704,2021,5,KC,-3.0,57.0,30.0
2705,2021,5,BUF,3.0,57.0,27.0
2706,2021,5,LV,5.5,46.0,20.0
2707,2021,5,CHI,5.5,46.0,20.0
2708,2021,5,LAC,-2.5,47.0,25.0
2709,2021,5,CLE,2.5,47.0,22.0
2710,2021,5,MIN,-10.0,49.5,30.0
2711,2021,5,DET,10.0,49.5,20.0
2712,2021,5,PIT,1.5,40.0,19.0
2713,2021,5,DEN,-1.5,40.0,21.0
2714,2021,5,TB,-11.0,48.0,30.0
2715,2021,5,MIA,11.0,48.0,18.0
2716,2021,5,WAS,2.5,43.5,20.0
2717,2021,5,NO,-2.5,43.5,23.0
2718,2021,5,BAL,-7.5,46.5,27.0
2719,2021,5,IND,7.5,46.5,20.0
2720,2021,6,PHI,7.0,53.0,23.0
2721,2021,6,TB,-7.0,53.0,30.0
2722,2021,6,BAL,-3.0,51.0,27.0
2723,2021,6,LAC,3.0,51.0,24.0
2724,2021,6,CAR,2.5,45.5,22.0
2725,2021,6,MIN,-2.5,45.5,24.0
2726,2021,6,CHI,5.5,44.0,19.0
2727,2021,6,GB,-5.5,44.0,25.0
2728,2021,6,CLE,-3.0,48.0,26.0
2729,2021,6,ARI,3.0,48.0,22.0
2730,2021,6,DEN,-5.0,45.0,25.0
2731,2021,6,LV,5.0,45.0,20.0
2732,2021,6,DET,3.5,46.5,22.0
2733,2021,6,CIN,-3.5,46.5,25.0
2734,2021,6,IND,-11.5,45.0,28.0
2735,2021,6,HOU,11.5,45.0,17.0
2736,2021,6,JAX,1.5,47.5,23.0
2737,2021,6,MIA,-1.5,47.5,24.0
2738,2021,6,NE,3.5,50.5,24.0
2739,2021,6,DAL,-3.5,50.5,27.0
2740,2021,6,NYG,7.5,49.0,21.0
2741,2021,6,LAR,-7.5,49.0,28.0
2742,2021,6,PIT,-5.5,43.0,24.0
2743,2021,6,SEA,5.5,43.0,19.0
2744,2021,6,WAS,6.5,54.0,24.0
2745,2021,6,KC,-6.5,54.0,30.0
2746,2021,6,TEN,6.0,53.5,24.0
2747,2021,6,BUF,-6.0,53.5,30.0
2748,2021,7,CLE,-2.0,40.0,21.0
2749,2021,7,DEN,2.0,40.0,19.0
2750,2021,7,ARI,-20.0,47.5,34.0
2751,2021,7,HOU,20.0,47.5,14.0
2752,2021,7,BAL,-6.5,46.0,26.0
2753,2021,7,CIN,6.5,46.0,20.0
2754,2021,7,GB,-8.5,48.0,28.0
2755,2021,7,WAS,8.5,48.0,20.0
2756,2021,7,LV,1.0,48.0,24.0
2757,2021,7,PHI,1.0,48.0,24.0
2758,2021,7,LAR,-16.0,51.0,34.0
2759,2021,7,DET,16.0,51.0,18.0
2760,2021,7,MIA,1.5,47.5,23.0
2761,2021,7,ATL,-1.5,47.5,24.0
2762,2021,7,NE,-7.0,42.5,25.0
2763,2021,7,NYJ,7.0,42.5,18.0
2764,2021,7,NYG,3.0,43.0,20.0
2765,2021,7,CAR,-3.0,43.0,23.0
2766,2021,7,SF,-3.5,41.5,22.0
2767,2021,7,IND,3.5,41.5,19.0
2768,2021,7,TB,-12.0,47.0,30.0
2769,2021,7,CHI,12.0,47.0,18.0
2770,2021,7,TEN,4.0,58.5,27.0
2771,2021,7,KC,-4.0,58.5,31.0
2772,2021,7,SEA,6.0,42.0,18.0
2773,2021,7,NO,-6.0,42.0,24.0
2774,2021,8,ARI,-6.5,51.0,29.0
2775,2021,8,GB,6.5,51.0,22.0
2776,2021,8,ATL,-2.5,47.0,25.0
2777,2021,8,CAR,2.5,47.0,22.0
2778,2021,8,BUF,-15.0,48.5,32.0
2779,2021,8,MIA,15.0,48.5,17.0
2780,2021,8,CHI,4.5,40.0,18.0
2781,2021,8,SF,-4.5,40.0,22.0
2782,2021,8,CLE,-5.5,43.0,24.0
2783,2021,8,PIT,5.5,43.0,19.0
2784,2021,8,DEN,-4.0,45.0,24.0
2785,2021,8,WAS,4.0,45.0,20.0
2786,2021,8,DET,3.0,48.0,22.0
2787,2021,8,PHI,-3.0,48.0,26.0
2788,2021,8,HOU,16.5,47.0,15.0
2789,2021,8,LAR,-16.5,47.0,32.0
2790,2021,8,IND,-3.0,51.0,27.0
2791,2021,8,TEN,3.0,51.0,24.0
2792,2021,8,LAC,-3.5,50.5,27.0
2793,2021,8,NE,3.5,50.5,24.0
2794,2021,8,MIN,-4.0,49.0,26.0
2795,2021,8,DAL,4.0,49.0,22.0
2796,2021,8,NO,4.0,48.0,22.0
2797,2021,8,TB,-4.0,48.0,26.0
2798,2021,8,NYJ,11.5,43.0,16.0
2799,2021,8,CIN,-11.5,43.0,27.0
2800,2021,8,SEA,-4.0,44.5,24.0
2801,2021,8,JAX,4.0,44.5,20.0
2802,2021,8,KC,-10.5,53.0,32.0
2803,2021,8,NYG,10.5,53.0,21.0
2804,2021,9,IND,-10.0,45.5,28.0
2805,2021,9,NYJ,10.0,45.5,18.0
2806,2021,9,BAL,-7.0,51.0,29.0
2807,2021,9,MIN,7.0,51.0,22.0
2808,2021,9,CAR,3.5,41.5,19.0
2809,2021,9,NE,-3.5,41.5,22.0
2810,2021,9,CIN,-2.0,47.5,25.0
2811,2021,9,CLE,2.0,47.5,23.0
2812,2021,9,DAL,-10.0,50.0,30.0
2813,2021,9,DEN,10.0,50.0,20.0
2814,2021,9,JAX,14.5,48.5,17.0
2815,2021,9,BUF,-14.5,48.5,32.0
2816,2021,9,KC,-7.0,48.0,28.0
2817,2021,9,GB,7.0,48.0,20.0
2818,2021,9,LAR,-7.0,53.0,30.0
2819,2021,9,TEN,7.0,53.0,23.0
2820,2021,9,MIA,-4.0,45.0,24.0
2821,2021,9,HOU,4.0,45.0,20.0
2822,2021,9,NO,-6.5,43.0,25.0
2823,2021,9,ATL,6.5,43.0,18.0
2824,2021,9,NYG,3.0,47.0,22.0
2825,2021,9,LV,3.0,47.0,22.0
2826,2021,9,PHI,1.0,49.5,24.0
2827,2021,9,LAC,-1.0,49.5,25.0
2828,2021,9,SF,-5.5,44.5,25.0
2829,2021,9,ARI,5.5,44.5,20.0
2830,2021,9,PIT,-7.0,40.0,24.0
2831,2021,9,CHI,7.0,40.0,16.0
2832,2021,10,MIA,8.5,47.0,19.0
2833,2021,10,BAL,-8.5,47.0,28.0
2834,2021,10,ARI,-7.0,41.5,24.0
2835,2021,10,CAR,7.0,41.5,17.0
2836,2021,10,DAL,-7.5,55.0,31.0
2837,2021,10,ATL,7.5,55.0,24.0
2838,2021,10,DEN,-1.0,44.5,23.0
2839,2021,10,PHI,1.0,44.5,22.0
2840,2021,10,GB,-3.0,49.0,26.0
2841,2021,10,SEA,3.0,49.0,23.0
2842,2021,10,IND,-10.5,48.0,29.0
2843,2021,10,JAX,10.5,48.0,19.0
2844,2021,10,LV,2.5,54.0,26.0
2845,2021,10,KC,-2.5,54.0,28.0
2846,2021,10,LAC,-3.0,53.5,28.0
2847,2021,10,MIN,3.0,53.5,25.0
2848,2021,10,NE,-2.5,45.0,24.0
2849,2021,10,CLE,2.5,45.0,21.0
2850,2021,10,NYJ,13.5,48.5,18.0
2851,2021,10,BUF,-13.5,48.5,31.0
2852,2021,10,PIT,-6.0,40.5,23.0
2853,2021,10,DET,6.0,40.5,17.0
2854,2021,10,TEN,-3.0,42.5,23.0
2855,2021,10,NO,3.0,42.5,20.0
2856,2021,10,WAS,10.0,50.5,20.0
2857,2021,10,TB,-10.0,50.5,30.0
2858,2021,10,SF,3.5,50.0,23.0
2859,2021,10,LAR,-3.5,50.0,27.0
2860,2021,11,ATL,7.0,47.0,20.0
2861,2021,11,NE,-7.0,47.0,27.0
2862,2021,11,BUF,-7.0,49.5,28.0
2863,2021,11,IND,7.0,49.5,21.0
2864,2021,11,CAR,-3.0,43.0,23.0
2865,2021,11,WAS,3.0,43.0,20.0
2866,2021,11,CHI,1.0,40.5,20.0
2867,2021,11,BAL,-1.0,40.5,21.0
2868,2021,11,CLE,-13.5,42.5,28.0
2869,2021,11,DET,13.5,42.5,14.0
2870,2021,11,JAX,6.5,45.5,20.0
2871,2021,11,SF,-6.5,45.5,26.0
2872,2021,11,KC,-2.5,56.0,29.0
2873,2021,11,DAL,2.5,56.0,27.0
2874,2021,11,LV,2.0,50.5,24.0
2875,2021,11,CIN,-2.0,50.5,26.0
2876,2021,11,LAC,-6.0,47.5,27.0
2877,2021,11,PIT,6.0,47.5,21.0
2878,2021,11,MIN,1.0,47.0,23.0
2879,2021,11,GB,-1.0,47.0,24.0
2880,2021,11,NYJ,3.5,44.5,20.0
2881,2021,11,MIA,-3.5,44.5,24.0
2882,2021,11,PHI,-3.0,42.0,22.0
2883,2021,11,NO,3.0,42.0,20.0
2884,2021,11,SEA,-4.5,45.0,25.0
2885,2021,11,ARI,4.5,45.0,20.0
2886,2021,11,TEN,-10.0,44.5,27.0
2887,2021,11,HOU,10.0,44.5,17.0
2888,2021,11,TB,-11.5,50.0,31.0
2889,2021,11,NYG,11.5,50.0,19.0
2890,2021,12,DAL,-7.0,51.0,29.0
2891,2021,12,LV,7.0,51.0,22.0
2892,2021,12,DET,2.0,41.5,20.0
2893,2021,12,CHI,-2.0,41.5,22.0
2894,2021,12,NO,7.0,45.0,19.0
2895,2021,12,BUF,-7.0,45.0,26.0
2896,2021,12,BAL,-3.0,47.5,25.0
2897,2021,12,CLE,3.0,47.5,22.0
2898,2021,12,CIN,-3.5,43.5,24.0
2899,2021,12,PIT,3.5,43.5,20.0
2900,2021,12,DEN,3.0,47.0,22.0
2901,2021,12,LAC,-3.0,47.0,25.0
2902,2021,12,GB,2.0,46.5,22.0
2903,2021,12,LAR,-2.0,46.5,24.0
2904,2021,12,HOU,-3.0,44.5,24.0
2905,2021,12,NYJ,3.0,44.5,21.0
2906,2021,12,IND,3.0,53.0,25.0
2907,2021,12,TB,-3.0,53.0,28.0
2908,2021,12,JAX,1.5,46.0,22.0
2909,2021,12,ATL,-1.5,46.0,24.0
2910,2021,12,MIA,1.0,41.0,20.0
2911,2021,12,CAR,-1.0,41.0,21.0
2912,2021,12,NE,-7.0,43.0,25.0
2913,2021,12,TEN,7.0,43.0,18.0
2914,2021,12,NYG,4.0,45.0,20.0
2915,2021,12,PHI,-4.0,45.0,24.0
2916,2021,12,SF,-4.0,49.0,26.0
2917,2021,12,MIN,4.0,49.0,22.0
2918,2021,12,WAS,1.5,46.5,22.0
2919,2021,12,SEA,-1.5,46.5,24.0
2920,2021,13,NO,6.5,45.5,20.0
2921,2021,13,DAL,-6.5,45.5,26.0
